"Report.Date","Route","Time","Day","Location","Incident","Min.Delay","Min.Gap","Direction","Vehicle"
2018-09-18,506,"6:25:00 PM","Tuesday","Broadview and Gerrard","Mechanical",6,12,"E/B",4093
2018-09-18,514,"7:07:00 PM","Tuesday","Queen and Victoria","Mechanical",8,16,"E/B",4472
2018-09-18,502,"7:11:00 PM","Tuesday","Coxwell & Gerrard","Mechanical",1,2,"N/B",7857
2018-09-18,506,"7:48:00 PM","Tuesday","Coxwel and Gerrard","Held By",6,12,"N/B",4179
2018-09-18,501,"8:57:00 PM","Tuesday","Lakeshore/38 St.","Mechanical",51,61,"W/B",4012
2018-09-18,505,"9:18:00 PM","Tuesday","Dufferin","Utilized Off Route",5,10,"E/B",9226
2018-09-18,501,"10:24:00 PM","Tuesday","Queen/Shaw","Investigation",3,7,"W/B",4133
2018-09-19,504,"12:52:00 AM","Wednesday","Dundas west Stn.","Investigation",1,1,"E/B",4434
2018-09-19,505,"1:13:00 AM","Wednesday","Edna/Dundas West","Emergency Services",1,1,"E/B",8169
2018-09-19,301,"2:30:00 AM","Wednesday","Neville Loop","Held By",22,42,"E/B",4077
2018-09-19,301,"3:33:00 AM","Wednesday","Queen/Yonge","Mechanical",22,31,"E/B",4042
2018-09-19,501,"6:09:00 AM","Wednesday","Queen and Coxwell","Late Leaving Garage",4,8,"E/B",4182
2018-09-19,501,"6:13:00 AM","Wednesday","Queen & Connaught","Mechanical",4,8,"E/B",4126
2018-09-19,510,"6:56:00 AM","Wednesday","Charlotte Loop","Mechanical",3,6,"E/B",4462
2018-09-19,504,"6:58:00 AM","Wednesday","Broadview / Withrow","Mechanical",9,13,"N/B",4490
2018-09-19,505,"8:00:00 AM","Wednesday","Dundas/Roncesvales to Dundas/Parliament","General Delay",15,25,"B/W",NA
2018-09-19,501,"8:14:00 AM","Wednesday","Queen & Kingston","Mechanical",4,8,"E/B",4145
2018-09-19,504,"8:36:00 AM","Wednesday","Parliament / King","Mechanical",4,8,"E/B",4483
2018-09-19,506,"9:03:00 AM","Wednesday","Gerrard and Woodbine","Mechanical",5,10,"S/B",4199
2018-09-19,512,"9:41:00 AM","Wednesday","St Clair/Lansdowne","Mechanical",4,8,"E/B",4414
2018-09-19,510,"9:55:00 AM","Wednesday","Queens Quay and York","Held By",3,6,"E/B",4482
2018-09-19,512,"9:55:00 AM","Wednesday","Queens Quay/York st","Investigation",141,148,"E/B",4448
2018-09-19,501,"10:35:00 AM","Wednesday","Queensway & Ellis","Mechanical",5,10,"E/B",4106
2018-09-19,501,"10:48:00 AM","Wednesday","Queen & Connaught","Mechanical",5,9,"W/B",4114
2018-09-19,505,"1:36:00 PM","Wednesday","College and Dundas","Mechanical",5,10,"W/B",8170
2018-09-19,505,"1:43:00 PM","Wednesday","Ossington north of Dundas","Mechanical",4,8,"S/B",7865
2018-09-19,511,"2:23:00 PM","Wednesday","Bathurst stn.","Held By",19,23,"N/B",8211
2018-09-19,509,"3:06:00 PM","Wednesday","Queen Quay at York","Emergency Services",19,24,"W/B",4465
2018-09-19,510,"3:10:00 PM","Wednesday","Queens Quay","Held By",10,14,"E/B",4422
2018-09-19,505,"3:13:00 PM","Wednesday","Spadina","Utilized Off Route",5,10,"W/B",7865
2018-09-19,501,"3:55:00 PM","Wednesday","russell","Mechanical",5,10,"W/B",4100
2018-09-19,504,"4:02:00 PM","Wednesday","Queen and Broadview","Held By",7,12,"W/B",4194
2018-09-19,505,"4:47:00 PM","Wednesday","Danforth","Emergency Services",5,10,"W/B",7875
2018-09-19,504,"5:08:00 PM","Wednesday","Dundas east south Broadview","Mechanical",1,1,"E/B",4496
2018-09-19,501,"5:45:00 PM","Wednesday","russell","Mechanical",5,10,"E/B",4221
2018-09-19,512,"6:10:00 PM","Wednesday","St Clair @ Gunns","Mechanical",1,1,"E/B",4449
2018-09-19,506,"6:52:00 PM","Wednesday","Main stn to coxwell loop","Mechanical",6,17,"W/B",4186
2018-09-19,504,"7:40:00 PM","Wednesday","King and Tecumseth","Emergency Services",36,46,"B/W",4435
2018-09-19,501,"7:40:00 PM","Wednesday","long branch loop","Investigation",10,20,"W/B",4178
2018-09-19,512,"7:50:00 PM","Wednesday","St Clair @ Bathurst","Mechanical",1,1,"E/B",4437
2018-09-19,501,"8:11:00 PM","Wednesday","Queen/Church","Held By",22,26,"E/B",4230
2018-09-19,505,"8:31:00 PM","Wednesday","Broadview Station","Mechanical",5,10,"W/B",7875
2018-09-20,301,"1:46:00 AM","Thursday","LongBranch Loop","Emergency Services",9,18,"W/B",4169
2018-09-20,304,"3:11:00 AM","Thursday","Dundas West Stn.","Investigation",11,41,"N/B",4498
2018-09-20,301,"4:36:00 AM","Thursday","Outside Humber Loop","Mechanical",20,41,"E/B",4004
2018-09-20,511,"5:50:00 AM","Thursday","CNE Loop","Mechanical",4,9,"N/B",8327
2018-09-20,501,"6:17:00 AM","Thursday","Broadview and Queen","Mechanical",4,8,"W/B",4192
2018-09-20,501,"6:17:00 AM","Thursday","Queen and Connaught","Mechanical",4,8,"E/B",4093
2018-09-20,514,"6:42:00 AM","Thursday","Parliament and King","Late Leaving Garage",8,16,"W/B",4438
2018-09-20,505,"7:00:00 AM","Thursday","Roncesvalles/dundas to Parliament/Dundas","General Delay",20,15,"B/W",NA
2018-09-20,512,"8:32:00 AM","Thursday","SCW STN","Investigation",10,14,"E/B",4429
2018-09-20,510,"10:19:00 AM","Thursday","Charlotte Loop","Held By",3,6,"S/B",4453
2018-09-20,503,"10:26:00 AM","Thursday","Bingham Loop","Held By",10,23,"W/B",4032
2018-09-20,504,"11:02:00 AM","Thursday","Broadview / Dundas","Held By",8,12,"S/B",4446
2018-09-20,501,"11:27:00 AM","Thursday","Queen and Sherbourne","Held By",54,59,"E/B",4144
2018-09-20,502,"11:27:00 AM","Thursday","Queen and Sherbourne","Held By",54,64,"E/B",8414
2018-09-20,514,"11:57:00 AM","Thursday","King / Church","Held By",10,19,"W/B",4497
2018-09-20,504,"11:59:00 AM","Thursday","King / Church","Held By",8,12,"W/B",4411
2018-09-20,514,"1:00:00 PM","Thursday","Victoria St south of Queen","Held By",10,20,"N/B",4488
2018-09-20,505,"1:08:00 PM","Thursday","dundas West STN","Mechanical",4,8,"E/B",1665
2018-09-20,514,"2:46:00 PM","Thursday","Dufferin to Jarvis","General Delay",9,19,"B/W",4416
2018-09-20,506,"3:16:00 PM","Thursday","Mc Caul st s/b","Held By",6,12,"S/B",4143
2018-09-20,509,"3:19:00 PM","Thursday","Queens Quay at Spadina","Held By",2,1,"W/B",4467
2018-09-20,510,"3:20:00 PM","Thursday","q.quay/spadina","Investigation",7,14,"N/B",4408
2018-09-20,504,"3:48:00 PM","Thursday","King and Wilson","Mechanical",5,10,"W/B",4483
2018-09-20,505,"3:55:00 PM","Thursday","dundas/ossington","Investigation",4,8,"E/B",1390
2018-09-20,512,"4:01:00 PM","Thursday","St Clair West Station","Mechanical",1,1,"E/B",4422
2018-09-20,506,"4:36:00 PM","Thursday","Blackburn and Gerrard","Investigation",1,1,"E/B",4103
2018-09-20,506,"6:10:00 PM","Thursday","Coxwell aqnd Gerrard","Mechanical",6,12,"W/B",4178
2018-09-20,505,"6:25:00 PM","Thursday","lansdowne/college","Held By",10,14,"E/B",8178
2018-09-20,506,"6:26:00 PM","Thursday","Landsdown and College","Held By",20,26,"B/W",4154
2018-09-20,504,"7:39:00 PM","Thursday","Dundas East to South Broadview","Overhead - Pantograph",1,1,"S/B",4446
2018-09-20,511,"8:00:00 PM","Thursday","CNE loop","Investigation",5,10,"N/B",1119
2018-09-20,501,"8:35:00 PM","Thursday","Queen and sunnyside","Mechanical",4,8,"W/B",4163
2018-09-20,505,"9:10:00 PM","Thursday","dundas west station","Mechanical",7,14,"E/B",8331
2018-09-20,504,"9:36:00 PM","Thursday","Broadview and No of Queen.","Held By",45,50,"N/B",4491
2018-09-20,506,"9:38:00 PM","Thursday","main stn","Mechanical",9,18,"W/B",4103
2018-09-20,504,"9:53:00 PM","Thursday","King and Spadina","Investigation",5,10,"E/B",4492
2018-09-20,504,"11:09:00 PM","Thursday","Queen and Church","Investigation",7,14,"E/B",4490
2018-09-20,501,"11:10:00 PM","Thursday","Queen and church","Held By",27,32,"E/B",4135
2018-09-21,501,"5:26:00 AM","Friday","Windermere","Mechanical",10,19,"W/B",4053
2018-09-21,501,"5:31:00 AM","Friday","Humber Loop","Mechanical",6,25,"W/B",4132
2018-09-21,501,"5:38:00 AM","Friday","Humber loop","Utilized Off Route",5,9,"E/B",4177
2018-09-21,505,"5:59:00 AM","Friday","Birchmount Division","Mechanical",4,8,"W/B",8945
2018-09-21,511,"6:28:00 AM","Friday","Bathurst Station","Mechanical",4,8,"S/B",1051
2018-09-21,501,"6:40:00 AM","Friday","Queen/Green wood","Utilized Off Route",5,9,"E/B",4180
2018-09-21,509,"8:48:00 AM","Friday","Queens Quay/Dan lackie.","Mechanical",6,12,"E/B",4468
2018-09-21,510,"10:09:00 AM","Friday","Front and Spadina","Mechanical",8,16,"N/B",4431
2018-09-21,509,"10:20:00 AM","Friday","CNE Loop","Held By",9,16,"W/B",4492
2018-09-21,511,"10:26:00 AM","Friday","Bathurst and College","Investigation",4,8,"N/B",4058
2018-09-21,501,"10:54:00 AM","Friday","QUEEN/GREENWOOD","Mechanical",4,8,"E/B",4215
2018-09-21,506,"11:26:00 AM","Friday","College and Grace","Held By",7,13,"E/B",4156
2018-09-21,506,"11:26:00 AM","Friday","College and Grace","Held By",22,28,"W/B",NA
2018-09-21,501,"12:41:00 PM","Friday","Queen & Connaught","Investigation",5,10,"E/B",4089
2018-09-21,501,"12:43:00 PM","Friday","Neville Loop","Mechanical",5,10,"W/B",4012
2018-09-21,501,"2:12:00 PM","Friday","Humber Loop","Mechanical",5,10,"E/B",4124
2018-09-21,501,"3:49:00 PM","Friday","Queen & Triller","Investigation",38,43,"W/B",4149
2018-09-21,505,"5:50:00 PM","Friday","college/brock","Investigation",4,8,"W/B",7800
2018-09-21,512,"6:01:00 PM","Friday","St Clair West Station","Mechanical",1,1,"E/B",4452
2018-09-21,505,"6:46:00 PM","Friday","dundas/parlament","Mechanical",4,8,"W/B",7880
2018-09-21,512,"7:38:00 PM","Friday","St Clair West Station","Mechanical",1,1,"E/B",4434
2018-09-21,506,"8:50:00 PM","Friday","College and Bathurst","Mechanical",7,14,"W/B",4114
2018-09-21,504,"9:00:00 PM","Friday","Spadina and kIng","General Delay",15,22,"W/B",4437
2018-09-21,506,"9:23:00 PM","Friday","Gerrard and Coxwell","Mechanical",7,14,"E/B",4153
2018-09-21,505,"9:49:00 PM","Friday","parlament/shutter","Investigation",6,12,"W/B",8368
2018-09-21,506,"11:16:00 PM","Friday","Gerrard and Gerrard","Mechanical",7,14,"E/B",4023
2018-09-22,512,"4:44:00 AM","Saturday","Bathurst & St Clair","Held By",25,NA,"W/B",4414
2018-09-22,506,"5:45:00 AM","Saturday","Coxwell @ Eastwood","Investigation",3,10,"N/B",4091
2018-09-22,510,"8:58:00 AM","Saturday","Queen and Spadina","Late Leaving Garage",4,4,"S/B",4440
2018-09-22,506,"9:59:00 AM","Saturday","College @ Euclid","Investigation",19,26,"W/B",4148
2018-09-22,505,"11:53:00 AM","Saturday","Dundas and Spadina","Investigation",5,10,"E/B",1401
2018-09-22,506,"12:36:00 PM","Saturday","Main @ Gerrard","Held By",10,16,"S/B",4067
2018-09-22,805,"1:44:00 PM","Saturday","St. Clair/Bathurst","Investigation",11,16,"E/B",7821
2018-09-22,512,"1:46:00 PM","Saturday","St. Clair/Bathurst","Investigation",6,12,"E/B",8500
2018-09-22,511,"1:49:00 PM","Saturday","BATHURST STATION","Utilized Off Route",5,10,"N/B",1414
2018-09-22,509,"2:30:00 PM","Saturday","Q, QUAY/REESE","Investigation",36,42,"W/B",4473
2018-09-22,510,"2:32:00 PM","Saturday","Queens Quay and Spadina","Investigation",8,16,"S/B",4449
2018-09-22,506,"2:35:00 PM","Saturday","Gerrard @ Coxwell","Mechanical",6,12,"E/B",4024
2018-09-22,505,"2:41:00 PM","Saturday","Dundas/Bathurst","Utilized Off Route",6,12,"W/B",7865
2018-09-22,505,"2:52:00 PM","Saturday","DUNDAS/BAY","Utilized Off Route",6,12,"E/B",7737
2018-09-22,504,"3:22:00 PM","Saturday","King and Jameson","General Delay",10,16,"W/B",4493
2018-09-22,512,"3:22:00 PM","Saturday","St, Clair/Bathurst","Investigation",6,12,"W/B",8597
2018-09-22,501,"3:31:00 PM","Saturday","Neville Park","Mechanical",4,8,"W/B",4049
2018-09-22,511,"3:49:00 PM","Saturday","Bathurst Stn.","Utilized Off Route",5,10,"N/B",8141
2018-09-22,514,"5:13:00 PM","Saturday","King and Church","Mechanical",8,16,"W/B",4403
2018-09-22,705,"5:30:00 PM","Saturday","Connaught","Held By",1,1,"S/B",4068
2018-09-22,504,"6:07:00 PM","Saturday","Dundas and Broadview","Mechanical",1,2,"W/B",4413
2018-09-22,501,"7:29:00 PM","Saturday","Queen and wilson park","Mechanical",6,12,"E/B",4086
2018-09-22,505,"9:15:00 PM","Saturday","broadview station","Mechanical",8,16,"W/B",8148
2018-09-22,504,"9:23:00 PM","Saturday","Broadview and Danforth","Held By",29,36,"S/B",4433
2018-09-22,506,"9:32:00 PM","Saturday","Gerrard and Broadview intersection","Mechanical",1,1,"E/B",4150
2018-09-22,505,"9:45:00 PM","Saturday","broadview/wolfery","Diversion",25,33,"W/B",8133
2018-09-23,306,"2:13:00 AM","Sunday","College and bay","Mechanical",10,20,"E/B",4146
2018-09-23,501,"5:28:00 AM","Sunday","Queen St E and Connaught Ave","Mechanical",4,8,"E/B",4042
2018-09-23,511,"8:07:00 AM","Sunday","Mt Dennis Garage","Late Leaving Garage",10,20,"S/B",1065
2018-09-23,514,"8:21:00 AM","Sunday","Distillery Loop","Late Leaving Garage",5,15,"W/B",4477
2018-09-23,505,"8:32:00 AM","Sunday","Dundas West Station","Mechanical",6,12,"W/B",7709
2018-09-23,510,"9:21:00 AM","Sunday","Front and Spadina","Mechanical",5,10,"N/B",4440
2018-09-23,504,"9:46:00 AM","Sunday","King & Fraser","Mechanical",5,12,"E/B",4408
2018-09-23,504,"11:16:00 AM","Sunday","Roncy & Constance","Mechanical",0,0,"E/B",4408
2018-09-23,506,"11:31:00 AM","Sunday","Russell Yard","Late Leaving Garage",7,14,"E/B",4126
2018-09-23,506,"11:51:00 AM","Sunday","Russell Yard","Late Leaving Garage",6,12,"W/B",4133
2018-09-23,512,"12:47:00 PM","Sunday","SC/GUNNS","Mechanical",6,12,"E/B",4493
2018-09-23,511,"12:50:00 PM","Sunday","Bathurst Station Entrance","Held By",15,21,"N/B",8387
2018-09-23,504,"1:24:00 PM","Sunday","Broadview/Queen","Mechanical",6,13,"W/B",4486
2018-09-23,501,"1:26:00 PM","Sunday","Lakeshore & Islington","Held By",26,36,"E/B",4140
2018-09-23,512,"1:29:00 PM","Sunday","St Clair and Lansdowne","Utilized Off Route",4,8,"E/B",8595
2018-09-23,512,"1:33:00 PM","Sunday","St Clair and Lansdowne","Utilized Off Route",4,8,"E/B",8607
2018-09-23,512,"1:37:00 PM","Sunday","St Clair and Yonge","Utilized Off Route",4,8,"E/B",7917
2018-09-23,504,"1:49:00 PM","Sunday","King-York","Mechanical",6,12,"B/W",4472
2018-09-23,514,"1:49:00 PM","Sunday","York-John","Held By",6,16,"W/B",4415
2018-09-23,505,"2:07:00 PM","Sunday","University and Dundas","Diversion",5,10,"W/B",8307
2018-09-23,510,"2:43:00 PM","Sunday","Spadina and Dundas","General Delay",4,8,"S/B",4498
2018-09-23,501,"2:51:00 PM","Sunday","Queen & Spadina","Held By",7,12,"E/B",4069
2018-09-23,505,"3:00:00 PM","Sunday","Dundas and Dufferin","Mechanical",6,12,"W/B",7855
2018-09-23,505,"4:55:00 PM","Sunday","Broadview Stn","Mechanical",5,10,"W/B",8319
2018-09-23,504,"5:30:00 PM","Sunday","Roncesvalles/Queen","Mechanical",7,14,"E/B",4408
2018-09-23,514,"6:30:00 PM","Sunday","Distillery loop","Mechanical",10,20,"W/B",4415
2018-09-23,510,"10:35:00 PM","Sunday","spadina/queens quay","Mechanical",7,14,"N/B",4439
2018-09-24,504,"1:11:00 AM","Monday","King and Jameson","Mechanical",10,20,"E/B",4474
2018-09-24,301,"1:53:00 AM","Monday","LongBranch Loop","Mechanical",9,18,"E/B",4140
2018-09-24,310,"3:30:00 AM","Monday","QueensQuay/Spadina","Mechanical",30,60,"W/B",4455
2018-09-24,506,"5:39:00 AM","Monday","Connaught and Queen","Mechanical",1,2,"E/B",4156
2018-09-24,505,"6:03:00 AM","Monday","Wilson division","Mechanical",4,8,"W/B",8204
2018-09-24,509,"6:14:00 AM","Monday","CNE Loop","Mechanical",6,13,"E/B",4425
2018-09-24,512,"6:23:00 AM","Monday","St clair/Lansdowne","Mechanical",4,8,"E/B",4404
2018-09-24,504,"6:31:00 AM","Monday","King/bathurst","Mechanical",4,8,"W/B",4457
2018-09-24,506,"6:31:00 AM","Monday","College and Bay","Held By",26,33,"W/B",4034
2018-09-24,501,"6:34:00 AM","Monday","Queen and Connaught","Held By",4,8,"E/B",4187
2018-09-24,504,"6:38:00 AM","Monday","Queen and Broadview","Held By",4,8,"W/B",4110
2018-09-24,506,"6:40:00 AM","Monday","Queen and Coxwell","Held By",5,10,"E/B",4089
2018-09-24,506,"6:43:00 AM","Monday","Queen and Coxwell","Held By",5,10,"E/B",4169
2018-09-24,501,"7:00:00 AM","Monday","QUEEN/KINGSTON RD.","Utilized Off Route",4,8,"E/B",4051
2018-09-24,501,"7:05:00 AM","Monday","QUEEN/KINGSTON RD","Utilized Off Route",4,8,"E/B",4077
2018-09-24,501,"7:18:00 AM","Monday","QUEEN/PARLIAMENT","Mechanical",4,8,"E/B",4100
2018-09-24,501,"7:55:00 AM","Monday","QUEEN/SPADINA","Mechanical",4,8,"W/B",4106
2018-09-24,512,"8:17:00 AM","Monday","Winona-Weston Rd","Held By",5,9,"W/B",4423
2018-09-24,512,"8:44:00 AM","Monday","St keele/Keele","Held By",7,11,"E/B",4423
2018-09-24,512,"8:44:00 AM","Monday","SCW Stn","Mechanical",4,8,"E/B",4418
2018-09-24,501,"9:08:00 AM","Monday","Neville Park loop","Mechanical",4,8,"W/B",4069
2018-09-24,504,"9:18:00 AM","Monday","Dundas & Broadview","Mechanical",0,0,"E/B",4410
2018-09-24,502,"9:22:00 AM","Monday","Kingston rd. loop","Mechanical",12,24,"W/B",8107
2018-09-24,501,"9:30:00 AM","Monday","Neville park loop","Mechanical",12,16,"W/B",4187
2018-09-24,502,"9:44:00 AM","Monday","Kingston rd loop","Mechanical",12,36,"W/B",7882
2018-09-24,501,"9:50:00 AM","Monday","The Queensway/Sunnyside","General Delay",5,9,"B/W",4104
2018-09-24,1,"11:11:00 AM","Monday","test","Mechanical",1,1,"B/W",4401
2018-09-24,11,"11:11:00 AM","Monday","","Mechanical",1,1,"B/W",4401
2018-09-24,11,"11:11:00 AM","Monday","TEST VOID","Mechanical",11,11,"B/W",4401
2018-09-24,1,"11:11:00 AM","Monday","TEST VOID","Mechanical",1,1,"B/W",11
2018-09-24,504,"11:50:00 AM","Monday","King & Victoria","Held By",5,10,"E/B",4432
2018-09-24,512,"11:50:00 AM","Monday","SCW Stn","Mechanical",4,8,"E/B",4465
2018-09-24,510,"12:32:00 PM","Monday","College and Dundas","Investigation",21,29,"S/B",4487
2018-09-24,505,"12:36:00 PM","Monday","Broadview and Danforth","Emergency Services",4,8,"S/B",7800
2018-09-24,511,"12:37:00 PM","Monday","Bathurst Station","Utilized Off Route",4,8,"S/B",8377
2018-09-24,511,"12:41:00 PM","Monday","Bathurst and Nassau","Investigation",4,8,"N/B",1130
2018-09-24,505,"12:46:00 PM","Monday","Denison and Dundas.","Utilized Off Route",4,8,"E/B",8319
2018-09-24,504,"12:47:00 PM","Monday","Broadview / Danforth","Held By",4,8,"S/B",4485
2018-09-24,512,"12:49:00 PM","Monday","St Clair @ Warren","Mechanical",6,11,"E/B",4433
2018-09-24,504,"2:14:00 PM","Monday","Queen and Broadview","Late Leaving Garage",13,7,"E/B",4039
2018-09-24,512,"3:09:00 PM","Monday","St Clair West Station","Mechanical",32,37,"E/B",4452
2018-09-24,504,"3:44:00 PM","Monday","King / Spadina","Utilized Off Route",4,8,"E/B",4414
2018-09-24,504,"3:47:00 PM","Monday","King / University","Mechanical",4,8,"E/B",4472
2018-09-24,504,"5:17:00 PM","Monday","Dundas W. Stn","Emergency Services",4,8,"E/B",4442
2018-09-24,505,"5:41:00 PM","Monday","Gladstone","General Delay",12,16,"E/B",8163
2018-09-24,511,"6:05:00 PM","Monday","Bathurst and Ulster","Investigation",3,6,"S/B",1121
2018-09-24,506,"6:53:00 PM","Monday","College and Clinton","Investigation",34,39,"B/W",4037
2018-09-24,505,"7:03:00 PM","Monday","DWS","Utilized Off Route",5,10,"E/B",8373
2018-09-24,501,"7:37:00 PM","Monday","Glendale and the Queensway","Investigation",15,20,"E/B",4111
2018-09-24,512,"7:56:00 PM","Monday","St Clair @ Earlscourt","Investigation",1,1,"W/B",4443
2018-09-24,501,"8:10:00 PM","Monday","Conaught and Queen","Investigation",4,8,"E/B",4249
2018-09-24,504,"9:21:00 PM","Monday","Roncy and Fermanaugh","Held By",6,11,"N/B",4065
2018-09-24,501,"10:38:00 PM","Monday","Kingston Loop","Emergency Services",5,7,"S/B",4190
2018-09-24,504,"10:47:00 PM","Monday","King and tecumseth","Mechanical",5,10,"W/B",4410
2018-09-24,501,"11:22:00 PM","Monday","Queen/Bay","Investigation",9,18,"W/B",4123
2018-09-25,510,"1:11:00 AM","Tuesday","Spadina station","Mechanical",1,1,"N/B",4402
2018-09-25,510,"1:18:00 AM","Tuesday","Spadina station","Diversion",44,53,"N/B",4439
2018-09-25,510,"2:00:00 AM","Tuesday","Spadina Station","Mechanical",15,30,"N/B",4480
2018-09-25,306,"4:29:00 AM","Tuesday","coxwell and gerrard","Mechanical",30,60,"E/B",4048
2018-09-25,514,"6:04:00 AM","Tuesday","King and Parliament","Late Leaving Garage",9,18,"W/B",4479
2018-09-25,504,"6:25:00 AM","Tuesday","Broadview and Queen","Late Leaving Garage",3,7,"W/B",4496
2018-09-25,504,"6:27:00 AM","Tuesday","Leslie Barns","Mechanical",4,8,"W/B",4035
2018-09-25,504,"6:31:00 AM","Tuesday","Broadview and Queen","Late Leaving Garage",4,8,"W/B",4035
2018-09-25,501,"7:02:00 AM","Tuesday","QUEEN/WOODFIELD","Mechanical",4,8,"W/B",4169
2018-09-25,512,"7:04:00 AM","Tuesday","SCW STN","Held By",4,8,"E/B",4404
2018-09-25,504,"8:29:00 AM","Tuesday","Yonge / King","Mechanical",4,8,"E/B",4402
2018-09-25,505,"8:30:00 AM","Tuesday","Dundas and Lansdowne","General Delay",15,19,"B/W",8948
2018-09-25,501,"8:35:00 AM","Tuesday","QUEEN/STRACHAN","Held By",16,20,"E/B",4124
2018-09-25,504,"8:45:00 AM","Tuesday","King / Yonge","Mechanical",4,8,"E/B",4100
2018-09-25,505,"9:55:00 AM","Tuesday","Broadview and Dundas","Mechanical",4,8,"W/B",7772
2018-09-25,512,"10:31:00 AM","Tuesday","SCW Stn","Mechanical",NA,NA,"E/B",4464
2018-09-25,505,"10:45:00 AM","Tuesday","Dundas and Ossington","Emergency Services",46,50,"B/W",9205
2018-09-25,505,"10:50:00 AM","Tuesday","Dundas and Huron","Investigation",103,107,"W/B",7809
2018-09-25,511,"11:30:00 AM","Tuesday","Bathurst Station","Mechanical",5,10,"S/B",1658
2018-09-25,512,"11:47:00 AM","Tuesday","SCW STN","Mechanical",NA,NA,"E/B",4469
2018-09-25,506,"1:25:00 PM","Tuesday","Coxwell at Gerrard","Mechanical",6,11,"W/B",4154
2018-09-25,501,"4:54:00 PM","Tuesday","Queen / Tecumseth","Emergency Services",53,58,"E/B",4115
2018-09-25,501,"4:57:00 PM","Tuesday","Humber Loop","Mechanical",5,10,"E/B",4146
2018-09-25,512,"5:00:00 PM","Tuesday","St Clair Route","General Delay",1,1,"W/B",NA
2018-09-25,501,"5:17:00 PM","Tuesday","Queen / Shaw","Investigation",23,28,"E/B",4221
2018-09-25,505,"5:32:00 PM","Tuesday","Dufferin Street","Utilized Off Route",4,8,"E/B",7958
2018-09-25,511,"5:37:00 PM","Tuesday","Queen and Bathurst","Utilized Off Route",4,8,"N/B",1093
2018-09-25,506,"6:43:00 PM","Tuesday","Main Stn.","Mechanical",5,16,"W/B",4187
2018-09-25,501,"6:50:00 PM","Tuesday","Queen / Broadview","Mechanical",5,10,"W/B",4215
2018-09-25,505,"7:06:00 PM","Tuesday","Yonge Street","Investigation",4,8,"E/B",7838
2018-09-25,501,"7:56:00 PM","Tuesday","Neville Loop","Emergency Services",20,25,"W/B",4124
2018-09-25,501,"9:17:00 PM","Tuesday","Queen/Scarborough","Held By",10,14,"W/B",4192
2018-09-25,805,"9:44:00 PM","Tuesday","Dundas/Broadview","Mechanical",1,1,"S/B",4421
2018-09-25,504,"10:10:00 PM","Tuesday","Roncy and Queen","Mechanical",5,10,"W/B",4488
2018-09-26,504,"12:43:00 AM","Wednesday","King and Brant Street","Held By",7,14,"E/B",4489
2018-09-26,301,"1:33:00 AM","Wednesday","Queen/Bathurst","Mechanical",9,18,"E/B",4079
2018-09-26,301,"1:34:00 AM","Wednesday","Queen/Dowling","Mechanical",9,18,"E/B",4115
2018-09-26,501,"4:29:00 AM","Wednesday","Queen and Connaught","Mechanical",4,8,"E/B",4103
2018-09-26,501,"4:34:00 AM","Wednesday","Queen and Connaught","Late Leaving Garage",4,8,"W/B",4093
2018-09-26,501,"5:39:00 AM","Wednesday","QUEEN/LANSDOWNE","Mechanical",5,10,"W/B",4021
2018-09-26,504,"5:53:00 AM","Wednesday","Queen / Leslie","Utilized Off Route",4,8,"W/B",4460
2018-09-26,504,"6:20:00 AM","Wednesday","King / Parlament","Mechanical",4,8,"E/B",4443
2018-09-26,514,"6:24:00 AM","Wednesday","King and Parliament","Late Leaving Garage",7,14,"W/B",4470
2018-09-26,512,"6:25:00 AM","Wednesday","Bathurst and St Claire","Late Leaving Garage",4,8,"E/B",4429
2018-09-26,512,"6:25:00 AM","Wednesday","Bathurst And St Claire","Late Leaving Garage",4,8,"E/B",4452
2018-09-26,504,"6:27:00 AM","Wednesday","Broadview and Queen","Late Leaving Garage",4,9,"W/B",4461
2018-09-26,510,"6:30:00 AM","Wednesday","King and Spadina","Late Leaving Garage",8,16,"N/B",4451
2018-09-26,504,"6:30:00 AM","Wednesday","King and Broadview","Late Leaving Garage",4,8,"W/B",4406
2018-09-26,514,"6:30:00 AM","Wednesday","Parliament and King","Late Leaving Garage",8,16,"W/B",4437
2018-09-26,504,"6:34:00 AM","Wednesday","King and Broadview","Late Leaving Garage",4,8,"W/B",4482
2018-09-26,512,"6:36:00 AM","Wednesday","Bathurst and St Claire","Late Leaving Garage",4,7,"W/B",4413
2018-09-26,514,"6:37:00 AM","Wednesday","Distillary Loop","Late Leaving Garage",7,14,"W/B",4498
2018-09-26,510,"6:38:00 AM","Wednesday","King and Spadina","Late Leaving Garage",8,16,"N/B",4455
2018-09-26,510,"6:38:00 AM","Wednesday","King and Spadina","Late Leaving Garage",8,16,"N/B",4445
2018-09-26,514,"6:41:00 AM","Wednesday","King and Parliament","Late Leaving Garage",7,14,"W/B",4441
2018-09-26,505,"8:27:00 AM","Wednesday","Dundas and huron","Investigation",10,14,"E/B",1500
2018-09-26,505,"8:36:00 AM","Wednesday","Dundas and Dufferin","General Delay",10,14,"B/W",8159
2018-09-26,503,"8:43:00 AM","Wednesday","King / Jarvis","Mechanical",12,23,"E/B",4186
